id,date,tweet
920975326116761600,2017-10-19 11:30:03+00:00,Let yourself be guided by the tenderness of God so that you may transform the world with your faith.
920612927555616768,2017-10-18 11:30:00+00:00,May artists spread the beauty of the faith and proclaim the grandeur of God’s creation and His boundless love for all.
920250550641414146,2017-10-17 11:30:03+00:00,It is the duty of the human family to help free every single person from poverty and hunger.
919888151258087425,2017-10-16 11:30:00+00:00,"Sharing requires conversion, and this is a challenge. #ZeroHunger"
919842857107804160,2017-10-16 08:30:01+00:00,Ensuring everyone’s right to food and nourishment is an imperative we cannot ignore. It is a right to which there are no exceptions!
919525764613095429,2017-10-15 11:30:00+00:00,"Along with the Saints, let the joy and beauty of living the Gospel shine through the witness of our lives."
919163383328407554,2017-10-14 11:30:02+00:00,"We are called to defend and safeguard human life, especially in the mother’s womb, in infancy, old age and physical or mental disability."
918800992858202114,2017-10-13 11:30:01+00:00,"In this centenary of the apparitions of Our Lady of Fatima, we thank God for the countless blessings we have received under her protection."
918756936966959104,2017-10-13 08:34:58+00:00,"The statue of Our Lady of Aparecida was found by poor workers. May Mary bless all of us, but especially those seeking employment."
918076217764462593,2017-10-11 11:30:02+00:00,"Like Saint John XXIII, whom we remember today, let us witness to God’s goodness and mercy before the Church and the world."
917713828821065728,2017-10-10 11:30:01+00:00,God does not disappoint! He has placed hope in our hearts so that it can blossom and bear fruit.
917351444822528000,2017-10-09 11:30:02+00:00,"The search for peace is an open-ended task, a responsibility that never ends and that demands the commitment of everyone."
916989054411034624,2017-10-08 11:30:02+00:00,"When you experience bitterness, put your faith in all those who still work for good: in their humility lies the seed of a new world."
916626660912521216,2017-10-07 11:30:00+00:00,"The Rosary is a synthesis of the mysteries of Christ: we contemplate them with Mary, who allows us to see with her eyes of faith and love."
916264272757272576,2017-10-06 11:30:00+00:00,Let us ensure that the Internet is a safe and richly human place for children: a network that does not entrap them but helps them to grow.
915901887639035904,2017-10-05 11:30:01+00:00,"The mission of schools and teachers is to develop an understanding of all that is true, good and beautiful."
915539499429519360,2017-10-04 11:30:01+00:00,"Like Saint Francis of Assisi, let us be transformed by the love of Christ in order to live in simplicity and joy."
915177109101801473,2017-10-03 11:30:00+00:00,Only in the silence of prayer can you learn to listen to the voice of God.
914814727284441088,2017-10-02 11:30:02+00:00,"Our guardian angel is a friend we do not see, but whose presence we feel. He accompanies us on our earthly journey to heaven."
914361735900889088,2017-10-01 05:30:00+00:00,"Like Saint Thérèse of the Child Jesus, let us learn from the humility of God who became small for us."
914089946641727488,2017-09-30 11:30:00+00:00,"In our times we need to pray so much – Christians, Jews, and Muslims – for peace."
913712457868181505,2017-09-29 10:30:00+00:00,I have chosen this theme for World Communications Day 2018: “The truth will set you free” (Jn 8:32). Fake news and journalism for peace.
913659613370753025,2017-09-29 07:00:01+00:00,"Today is the Feast of the Archangels Michael, Gabriel, and Raphael. Let us call on them so that we are always reminded of God’s presence."
913365169408843776,2017-09-28 11:30:00+00:00,"Encountering Jesus can give a decisive direction to our life, filling it with meaning."
913092121304993792,2017-09-27 17:25:00+00:00,#ShareJourney https://t.co/cV9MN3PjeV
913002785381257219,2017-09-27 11:30:01+00:00,Let us share without fear the journey of migrants and refugees. #ShareJourney
912640398803243008,2017-09-26 11:30:01+00:00,Let us commit ourselves to a world without nuclear weapons by implementing the Non-Proliferation Treaty to abolish these weapons of death.
912278012166656000,2017-09-25 11:30:02+00:00,Charity is more authentic and incisive when it is lived in communion.
911915624775012352,2017-09-24 11:30:02+00:00,Joy multiplies when you share it!
911553233260130304,2017-09-23 11:30:01+00:00,"If we are faithful to Christ and do good works, we can spread the light of God’s hope."
911190853082914816,2017-09-22 11:30:03+00:00,"The Gospel invites us first of all to answer to God, who loves us and saves us, and to recognize Him in our neighbor."
910828461647912960,2017-09-21 11:30:02+00:00,"I appeal for peace and disarmament: in this world wounded by violence, we need fraternity among peoples."
910466069654990855,2017-09-20 11:30:01+00:00,"Hope is the virtue of a heart that does not close itself in darkness or remain locked in the past, but looks towards the future."
910103684205379584,2017-09-19 11:30:01+00:00,"Let us work together to find concrete solutions to help the poor, refugees, victims of modern forms of slavery, in order to promote peace."
909741301154816001,2017-09-18 11:30:03+00:00,Let us find the courage to purify our hearts by removing the rocks and thorns which choke the Word of God.
909378905395490816,2017-09-17 11:30:01+00:00,"The more Jesus occupies the centre of our lives, the more He allows us to come out of ourselves and brings us closer to others."
909016517748166656,2017-09-16 11:30:01+00:00,Global action is needed in order to reduce pollution and at the same time promote development in poorer countries.
908654131845382144,2017-09-15 11:30:01+00:00,"The Lord does not leave us orphans: we have a Mother, the same one as Jesus. Mary takes care of us and always defends us."
908291739630264320,2017-09-14 11:30:00+00:00,"In the Cross our hope is reborn. Hope born of the Cross is different from that of the world, because it is born of the love of Jesus."
907929355342405632,2017-09-13 11:30:01+00:00,War is the negation of all rights. Let us pray for those who have the responsibility to avoid war between peoples.
907566964431835136,2017-09-12 11:30:00+00:00,I encourage world leaders to set aside partisan and ideological interests and seek together the common good of all humanity.
907031687296565249,2017-09-11 00:03:00+00:00,"Dear Colombian brothers and sisters, thank you! I have met so many people who have touched my heart. You have done me a world of good!"
907015838665863168,2017-09-10 23:00:02+00:00,"To “take the first step” is, above all, to go out and meet others with Christ the Lord."
906929009727987712,2017-09-10 17:15:00+00:00,Charity helps us to know the truth and truth calls for acts of kindness.
906645896821198848,2017-09-09 22:30:01+00:00,Our contagious joy must be our first testimony to the closeness and love of God.
906585497211994112,2017-09-09 18:30:00+00:00,"Today there are many who hunger for God, who hunger for dignity. As Christians, we must help them to be satiated by God."
906272685419880448,2017-09-08 21:47:00+00:00,Truth is an inseparable companion of justice and mercy.
906223108977197057,2017-09-08 18:30:00+00:00,Reconciliation is consolidated by the contribution of all. It enables us to build the future and makes hope grow.
905893437802668032,2017-09-07 20:40:00+00:00,"Dear young people, do not be afraid of the future! Dare to dream big! Keep joy alive, a sign of a young heart that has encountered the Lord."
905853173562187776,2017-09-07 18:00:01+00:00,"I encourage you to entrust yourselves to the Lord, who is the only one who helps and inspires us to contribute to reconciliation and peace."
905090649065627649,2017-09-05 15:30:01+00:00,"Dear Friends, please pray for me and all of Colombia, where I will be travelling for a journey dedicated to reconciliation and peace."
905007602773393408,2017-09-05 10:00:01+00:00,"Like Mother Teresa, may we open up opportunities of joy and hope for the many who are discouraged and need understanding and tenderness."
904667862299795457,2017-09-04 11:30:00+00:00,Jesus is present in so many of our brothers and sisters who suffer today like He did.
904305475373563904,2017-09-03 11:30:01+00:00,"It is much more important to realize how much God loves us, than how much we ourselves love Him."
903943086912483328,2017-09-02 11:30:01+00:00,"Jesus is always there with an open heart. He throws open the mercy that he has in his heart. He forgives, embraces, and understands."
903580698166079488,2017-09-01 11:30:00+00:00,"Lord, teach us to contemplate you in the beauty of creation and reawaken our gratitude and sense of responsibility."
903218310531121156,2017-08-31 11:30:00+00:00,"If you pay attention to the heart, you will find you are close to the Lord and to others."
902855924322230272,2017-08-30 11:30:01+00:00,"The Gospel invites us to answer first and foremost to God who loves us and saves us, recognising Him in our neighbour."
902131156014874625,2017-08-28 11:30:03+00:00,"“You made us unto Yourself, and our heart is restless until it rests in you”. (St Augustine’s “Confessions”)"
901768762818404352,2017-08-27 11:30:01+00:00,"Today how many mothers shed tears, like St Monica, so that their children will return to Christ! Do not lose hope in God’s grace!"
901043985258500098,2017-08-25 11:30:01+00:00,Being men and women of the Church means being men and women of communion.
900681601134317569,2017-08-24 11:30:02+00:00,Humanity needs hope in order to live and needs the Holy Spirit in order to hope.
900319212480024576,2017-08-23 11:30:02+00:00,"The Lord is close to all those who are victims of old and new forms of slavery: inhuman labour, illegal trafficking and exploitation."
899956820692930561,2017-08-22 11:30:01+00:00,"When we are feeling sad, when it feels like everything is going wrong, we should remember: “God loves me. God never abandons me”."
899594432361713665,2017-08-21 11:30:00+00:00,May the Holy Spirit grant peace to the whole world and heal the wounds of war and terrorism.
899232042218536960,2017-08-20 11:30:00+00:00,We always need to rediscover God’s love and mercy in order to develop our relationship with Him.
898839456211496964,2017-08-19 09:30:00+00:00,I pray for all the victims of the attacks of these days. May the blind violence of terrorism no longer find room to exist in this world!
898144883281502208,2017-08-17 11:30:01+00:00,"May nothing stop you from living and growing in your Heavenly Father’s friendship, and from witnessing to His infinite goodness and mercy."
897420105063297025,2017-08-15 11:30:00+00:00,Mary’s Assumption regards our future: it turns our gaze heavenward announcing the new heaven and new earth with Christ’s victory.
897057722939527169,2017-08-14 11:30:02+00:00,"The journey of entrusting ourselves to the Lord begins every day, starting each morning."
896695330426716160,2017-08-13 11:30:01+00:00,In Mary we see that humility is not a virtue of the weak but of the strong who don’t have to treat others badly to feel important.
896317839841214464,2017-08-12 10:30:00+00:00,"Dear young people, you are the hope of the Church. Do you dream about your future? Then take part in #synod18! https://t.co/XNDm29yp3s"
895970552795541504,2017-08-11 11:30:00+00:00,"When something makes us suffer, let us listen to the voice of Jesus in our hearts: “Do not fear! Go ahead! I am with you!”"
895608170281705473,2017-08-10 11:30:02+00:00,Jesus does not leave us alone because we are precious to Him.
895245778322587652,2017-08-09 11:30:01+00:00,"In witnessing to the faith what counts is not success, but fidelity to Christ."
894883391803453440,2017-08-08 11:30:01+00:00,Today we give glory to God for the work of Saint Dominic in the service of the Gospel which he preached with his words and his life.
894521008874377218,2017-08-07 11:30:02+00:00,"Forgiveness sets our hearts free and allows us to start anew.  Forgiveness gives hope. Without forgiveness, the Church is not built up."
894158613450764288,2017-08-06 11:30:00+00:00,"Hope is the virtue of a heart that doesn't lock itself into darkness, that doesn't dwell on the past, but is able to see a tomorrow."
893796227707420672,2017-08-05 11:30:01+00:00,"Other people are gifts to be received with respect, especially if they are weak and frail, because Christ comes to meet us in them."
893433840127148032,2017-08-04 11:30:01+00:00,"In the name of Jesus we can make known, through our witness, that peace is possible!"
892709071194804224,2017-08-02 11:30:02+00:00,"The Gospel is Good News filled with contagious joy, for it contains and offers new life."
892346674881773570,2017-08-01 11:30:00+00:00,We effectively do good when we do it without seeking reward and in the concrete situations of everyday life.
891984290191245313,2017-07-31 11:30:01+00:00,"Like Saint Ignatius of Loyola, let us be won over by the Lord Jesus and, led by Him, place ourselves at the service of others."
891621898873958401,2017-07-30 11:30:00+00:00,We call on all people of faith and good will to take action and oppose modern slavery in all its forms.
891013795279196161,2017-07-28 19:13:37+00:00,I entrust little Charlie to the Father and pray for his parents and all those who loved him.
890172348963225601,2017-07-26 11:30:01+00:00,"How important grandparents are for family life, for passing on the human and religious heritage so essential for each and every society!"
889085184238383105,2017-07-23 11:30:00+00:00,"When we need help, let us turn to the Father who always looks on us with love and never abandons us."
887273249045856258,2017-07-18 11:30:01+00:00,"We must overcome all forms of racism, of intolerance and of the instrumentalization of the human person."
886548466960289793,2017-07-16 11:30:00+00:00,"Let us be led by the Virgin Mary on the path that leads to the holy mountain that is Christ, where God and man meet."
884736529947516929,2017-07-11 11:30:01+00:00,"Europe has a unique patrimony of ideals and spiritual values, one that deserves to be proposed again with passion and renewed vigour."
884011756116299776,2017-07-09 11:30:01+00:00,"I entrust sailors, fishermen, and all those in difficulty on the seas faraway from home, to the motherly protection of Mary, Star of the Sea"
883649365172146177,2017-07-08 11:30:00+00:00,"Migrants are our brothers and sisters in search of a better life, far away from poverty, hunger, and war."
881475044358180864,2017-07-02 11:30:02+00:00,"How beautiful it is to see when young people are “street preachers”, joyfully bringing Jesus to every street and every corner of the earth!"
881112653237760001,2017-07-01 11:30:01+00:00,"A Christian’s mission in the world is splendid, it is a mission intended for everyone, it is a mission of service, excluding no one!"
880856610687549440,2017-06-30 18:32:36+00:00,"To defend human life, above all when it is wounded by illness, is a duty of love that God entrusts to all."
880750266433273857,2017-06-30 11:30:01+00:00,"There is great need to feed Christian hope, which gives us a new view capable of discovering and seeing the good."
880387877703606272,2017-06-29 11:30:01+00:00,May we entrust ourselves to the intercession of Sts Peter and Paul in order to give witness to God’s liberating action on us.
880025486696431616,2017-06-28 11:30:00+00:00,God looks with love upon every one of us.
879663097287331840,2017-06-27 11:30:00+00:00,Sharpen your gaze in order to see the signs God shows us in reality.
879300710105464833,2017-06-26 11:30:00+00:00,I repeat the firm condemnation of every form of torture and call on everyone to work for its abolishment and support victims and families.
878938325146619904,2017-06-25 11:30:01+00:00,Each one of us is precious; each one of us is irreplaceable in God’s eyes.
878575935687143428,2017-06-24 11:30:00+00:00,Mercy warms the heart and makes it sensitive to the needs of brothers and sisters with sharing and participation.
878213554045931520,2017-06-23 11:30:02+00:00,"Go forth and reach out to all people at the margins of society! Go there and be the Church, with the strength of the Holy Spirit."
877851162765963264,2017-06-22 11:30:01+00:00,"Let us not be distracted by the false wisdom of this world, but to follow Jesus as the one sure guide who gives meaning to our life."
877488782924185602,2017-06-21 11:30:03+00:00,We must not turn our backs on the new forms of poverty and marginalization that prevent people from living a life of dignity.
877126389681577984,2017-06-20 11:30:02+00:00,The personal encounter with refugees dispels fears and distorted ideologies and becomes a factor for growth in humanity. @M_RSection
876763998384934912,2017-06-19 11:30:01+00:00,"None of us is an island, autonomous and independent from others. We can only build the future by standing together, including everyone."
876401615430975492,2017-06-18 11:30:02+00:00,"Jesus was broken; he is broken for us. This is the Eucharist. And he asks us to give ourselves, to break ourselves, as it were, for others."
876039224088293377,2017-06-17 11:30:01+00:00,Care for the environment is always a social concern as well. Let us hear both the cry of the earth and the cry of the poor.
875676840643497985,2017-06-16 11:30:02+00:00,"Love requires a creative, concrete response. Good intentions are not enough. The other is not a statistic, but a person to take care of."
875314447497252866,2017-06-15 11:30:01+00:00,"Everyone's existence is tied to that of others: life is not time merely passing by, life is about interactions."
874952057186263042,2017-06-14 11:30:00+00:00,There is much need of prayer and penitence to implore the grace of conversion and an end to the many wars throughout the world.
874589672441360385,2017-06-13 11:30:01+00:00,"In his passion, Jesus took upon himself all our suffering. He knows the meaning of pain, he understands and comforts us, giving us strength."
874227280175702017,2017-06-12 11:30:00+00:00,"The Church shines forth when she is missionary, welcoming, free, faithful, poor in means and rich in love."
873864895770611712,2017-06-11 11:30:01+00:00,"The Feast of the Most Holy Trinity invites us to be a leaven of communion, consolation and mercy."
873502507695132674,2017-06-10 11:30:01+00:00,Life can survive only because of the generosity of other lives.
873140121582747648,2017-06-09 11:30:01+00:00,"Each one of us, as a living member of the Body of Christ, is called to work for unity and peace."
872777733348052994,2017-06-08 11:30:01+00:00,"Humility and tenderness are not virtues of the weak, but of the strong."
872415340545753088,2017-06-07 11:30:00+00:00,"The Church needs everyday saints, those of ordinary life carried out with coherence."
872052954798444546,2017-06-06 11:30:01+00:00,"Let’s always remember that our faith is concrete: the Word became flesh, not an idea!"
871690564483375104,2017-06-05 11:30:00+00:00,"We must never forget that the natural environment is a collective good, the patrimony of all humanity and the responsibility of everyone."
871328177347477504,2017-06-04 11:30:00+00:00,Let us allow ourselves to be humbly led by the Holy Spirit in order to avoid taking the wrong road and closing our hearts.
870965795899060225,2017-06-03 11:30:02+00:00,Let us promote with courage all necessary means to protect the lives of our children.
870603406267871233,2017-06-02 11:30:01+00:00,"Through the darkness of today's conflicts, every one of us can become a bright candle, a reminder that light will overcome darkness."
870241014233083904,2017-06-01 11:30:00+00:00,"I thank God for parents who strive to live in love and keep moving forward, even if they fall many times along the way."
869878630163267584,2017-05-31 11:30:01+00:00,Let us learn from the strong and helpful faith of our Mother Mary in order to become living signs of God’s mercy.
869516243459493888,2017-05-30 11:30:01+00:00,"Christian joy comes from the Holy Spirit, who gives us true freedom and the gift of bringing Jesus to our brothers and sisters."
869153849759588352,2017-05-29 11:30:00+00:00,The motherly presence of Mary reminds us that God never tires of lowering himself in mercy over humanity.
868791461759913984,2017-05-28 11:30:00+00:00,I encourage everyone to engage in constructive forms of communication that reject prejudice towards others and foster hope and trust today.
868534771198042112,2017-05-27 18:30:00+00:00,Let us pray for our Coptic brethren in Egypt who were killed because they did not want to renounce the faith.
868066690688401408,2017-05-26 11:30:01+00:00,The future of our societies requires concrete action in favor of life on the part of everyone and especially institutions.
867704308694962176,2017-05-25 11:30:03+00:00,"With the Ascension of Jesus, we participate in the fullness of life with God. Let us carry this in our hearts in our daily lives."
867342163280969728,2017-05-24 11:31:00+00:00,"Let us pray with Catholics in China, entrusting ourselves to Mary, for the grace to endure patiently and overcome challenges with love."
867341911274606594,2017-05-24 11:30:00+00:00,讓我們與中國天主教徒一同祈禱，將我們託付於聖母瑪利亞，好使我們有足夠的恩寵藉著耐心和愛去克服一切困難。
866979524545794051,2017-05-23 11:30:01+00:00,"Dialogue allows us to plan for a future in common. Through dialogue we build peace, taking care of everyone."
866617142963261440,2017-05-22 11:30:02+00:00,"We are called to live not as one without others, above or against others, but with and for others."
866254750169186304,2017-05-21 11:30:01+00:00,"Mary teaches us to place our hope in God even when all seems without meaning, even when He seems hidden."
865892363054567424,2017-05-20 11:30:01+00:00,"Peace must be built on justice, on integral human development, on respect for human rights, on the protection of creation."
865529971086946304,2017-05-19 11:30:00+00:00,"Let us seek to always hold high the “tone” of our life, remembering the goal and glory for which we exist, work, struggle and suffer."
865167593870700545,2017-05-18 11:30:03+00:00,God makes His most beautiful flowers grow among the driest stones.
864805203324715008,2017-05-17 11:30:02+00:00,Our hope is the Lord Jesus whom we recognize as living and present in us and in our brothers and sisters.
864442807913787394,2017-05-16 11:30:00+00:00,"Jesus asks to be looked in the eye, to be acknowledged, to be loved."
864080420123492352,2017-05-15 11:30:00+00:00,"Let us ask for the grace to follow Jesus faithfully, not in words but in deeds, and to have the patience to carry our own cross."
863718032085876736,2017-05-14 11:30:00+00:00,Let us all ask for the gift to understand God’s word.
863393411377885185,2017-05-13 14:00:05+00:00,Fatima is more than anything this mantle of Light where we take refuge when we ask the Virgin Mary: “show unto us Jesus”.
863287708940161024,2017-05-13 07:00:03+00:00,"Whenever we look to Mary, we come to believe once again in the revolutionary nature of love and tenderness."
863148027065671680,2017-05-12 21:45:00+00:00,"Here in Fatima, I give praise to Christ, our peace, and I implore for the world  concord among all peoples."
862978160710656000,2017-05-12 10:30:01+00:00,I ask everyone to join me as pilgrims of hope and peace: may your hands in prayer continue to support mine.
862630872419360768,2017-05-11 11:30:01+00:00,"With Mary, as a pilgrim of hope and peace I travel to Fatima tomorrow.Let us see in her that everything is God’s gift and He is our strength"
862268485212270592,2017-05-10 11:30:01+00:00,"God is greater than nothingness, and a lit candle is enough to overcome the darkest of nights."
861906097384300548,2017-05-09 11:30:01+00:00,Everyone has something to give to society; no one is excluded from contributing to the good of all.
861543713792827394,2017-05-08 11:30:02+00:00,"May Jesus, who vanquished the darkness of sin and death, grant peace to our days."
861181317383208960,2017-05-07 11:30:00+00:00,"Let us be challenged by the words and actions of Jesus, and welcome his call to a life that is fully human, happy to spend itself in love."
860818930117394433,2017-05-06 11:30:00+00:00,"Rejoice! Hidden within your life is a seed of resurrection, an offer of life ready to be awakened!"
860456543061327872,2017-05-05 11:30:01+00:00,"In every age, the Risen Christ tirelessly seeks us, his brothers and sisters, wandering in the deserts of this world."
860094153710948352,2017-05-04 11:30:00+00:00,Let us allow ourselves to be surprised by the newness that Christ alone can give. May his tenderness and love guide our steps.
859731764809314305,2017-05-03 11:30:00+00:00,"May our attitude be gentle and humble, attentive to caring for the poor."
859369379968028672,2017-05-02 11:30:01+00:00,Let’s work together to increase solidarity and sharing. Cooperation helps to build better and more peaceful societies.
859006993922539520,2017-05-01 11:30:01+00:00,"May Saint Joseph give young people the ability to dream, to take risks for big tasks, the things that God dreams for us."
858644603242774529,2017-04-30 11:30:00+00:00,"By his resurrection, Jesus Christ has set us free from the slavery of sin and death, and has opened before us the way to eternal life."
858282217503588356,2017-04-29 11:30:01+00:00,The presence of Jesus can be communicated through our lives and the language of gratuitous and concrete love.
858025529114415104,2017-04-28 18:30:02+00:00,May the Lord today grant us to set out together as pilgrims of communion and messengers of peace.
857975191825031168,2017-04-28 15:10:00+00:00,"We are called to walk together, in the conviction that the future also depends on the encounter of religions and cultures."
857557441172586497,2017-04-27 11:30:01+00:00,Please pray for my journey tomorrow as a pilgrim of peace to Egypt.
857195058826797057,2017-04-26 11:30:02+00:00,Let’s promote friendship and respect between men and women of different religious traditions in order to build a world of peace.
856833921878708225,2017-04-25 11:35:00+00:00,"He died, He was buried, He rose and He appeared. Jesus is alive! This is the heart of the Christian message."
856470275939946496,2017-04-24 11:30:00+00:00,"If we had God’s Word always in our heart, no temptation could separate us from God."
856175841306431488,2017-04-23 16:00:02+00:00,Let us pray for the grace to never grow tired of drawing from the well of the Father’s mercy and bringing it to the world.
856039943558373376,2017-04-23 07:00:01+00:00,"God’s mercy is forever; it never ends, it never runs out, it never gives up when faced with closed doors, and it never tires."
855745505078464517,2017-04-22 11:30:02+00:00,"Lord, bring healing to our lives, that we may protect the world and not prey on it, that we may sow beauty, not pollution and destruction."
855383115619061760,2017-04-21 11:30:01+00:00,"When we have reached the lowest point of our misery and our weakness, the Risen Christ gives us the strength to rise again."
855020728797859840,2017-04-20 11:30:01+00:00,"Since Christ is resurrected, we can look with new eyes and a new heart at every event of our lives, even the most negative ones."
854658336595124226,2017-04-19 11:30:00+00:00,Let us meditate with wonder and gratitude on the great mystery of the Lord’s Resurrection.
854295948985475072,2017-04-18 11:30:00+00:00,During this week of Easter it would do us good every day to read a passage from the Gospel which speaks of the Resurrection of Christ.
853933564701921280,2017-04-17 11:30:01+00:00,"Yes, we are sure of it: Christ indeed from death is risen!"
853563632994721793,2017-04-16 11:00:03+00:00,Happy Easter! May you bring to all the joy and hope of the Risen Christ! https://t.co/SB50xA3Gp5
853356007220817925,2017-04-15 21:15:01+00:00,"Today is the celebration of our hope, the celebration of this truth: nothing and no one will ever be able to separate us from God’s love."
852944548707827716,2017-04-14 18:00:02+00:00,"O Cross of Christ, teach us that the rising of the sun is more powerful than the darkness of night, and God's eternal love wins always. https://t.co/FY2I0JKCeo"
852484011809284096,2017-04-13 11:30:01+00:00,"It is good for us to break out of our set ways, because it is proper to the Heart of God to overflow with tenderness, with ever more to give"
852121624778354690,2017-04-12 11:30:01+00:00,"While the mystery of evil is profound, the reality of God’s Love poured out through Jesus is infinite and victorious."
851759237889835011,2017-04-11 11:30:01+00:00,"Jesus comes to save us; we are called to choose his way: the way of service, of giving, of forgetfulness of ourselves."
851396849399353344,2017-04-10 11:30:01+00:00,During this Holy Week let us focus our gaze on Jesus and ask for the grace to better understand the mystery of his sacrifice for our sake.
851034461357649920,2017-04-09 11:30:01+00:00,"O Cross of Christ, inspire in us a desire for God, for goodness and for light."
850672072913174528,2017-04-08 11:30:01+00:00,"Dear young friends, don’t be afraid to say “yes” to Jesus with all your heart, to respond generously and to follow him!"
850313455693254662,2017-04-07 11:45:00+00:00,"Lent is a period of repentance aimed at enabling ourselves to rise with Christ, to renew our baptismal identity."
849947301372084225,2017-04-06 11:30:02+00:00,Hope helps believers to be open to the surprises God has in store for us.
849584910218043394,2017-04-05 11:30:01+00:00,"Let us follow in the footsteps of Christ, especially by dedicating ourselves to our brothers and sisters in need."
849222523636109312,2017-04-04 11:30:02+00:00,Today is the International Day of Mine Awareness. Let us please renew the commitment for a world without mines!
848965834865233920,2017-04-03 18:30:02+00:00,"Lent is, by nature, a time of hope because it leads us to be born anew “of the spirit”, by the love of God."
848407145234145281,2017-04-02 05:30:00+00:00,"When the Holy Spirit abides in our hearts, it is he who makes us understand that the Lord is near and takes care of us."
848135357195444224,2017-04-01 11:30:01+00:00,"Even in the hardest and most disturbing moments, the Lord’s mercy and goodness are greater than every thing."
847776744945975297,2017-03-31 11:45:01+00:00,Fasting with a proud heart does more harm than good. The first fast is for humility.
847410581195948032,2017-03-30 11:30:01+00:00,Prayer is powerful. Prayer conquers evil. Prayer brings peace.
847048192055283712,2017-03-29 11:30:01+00:00,The peace that springs from faith is a gift: it is the grace of feeling that God loves us and that he is always beside us.
846685808690016257,2017-03-28 11:30:02+00:00,"If we learn to read everything in the light of the Holy Spirit, we realize that everything is grace!"
846323422036705284,2017-03-27 11:30:02+00:00,"Caring for the sacred gift of all human life, from conception to death, is the best way of preventing every type of violence."
845961031696367616,2017-03-26 11:30:01+00:00,"Lent is a favourable season for deepening our spiritual life through fasting, prayer and almsgiving."
845500497654091776,2017-03-25 05:00:01+00:00,"The word of God is alive and powerful, capable of bringing about the conversion of hearts."
845251359406510081,2017-03-24 12:30:02+00:00,Let us remember our Christian brothers and sisters who are suffering persecution for their faith. May we be united with them.
845168304041967616,2017-03-24 07:00:00+00:00,"Fasting is fruitful when accompanied by concrete expressions of love towards our neigbors, especially those in difficulty."
844888966029467652,2017-03-23 12:30:01+00:00,May the certainty of faith be the engine of our lives.
844526581896822784,2017-03-22 12:30:02+00:00,"Even if we may be men and women of little faith, the Lord saves us. We must always have hope in the Lord!"
844164194333343744,2017-03-21 12:30:02+00:00,"It is vital that we sow the seeds of goodness in order to cultivate justice, foster accord, and sustain integration, without growing weary."
843439414185406466,2017-03-19 12:30:01+00:00,"May St Joseph, Spouse of Mary and Patron of the Universal Church, bless you and watch over you. And best wishes to fathers!"
843077028656136193,2017-03-18 12:30:01+00:00,"I invite you not to build walls but bridges, to conquer evil with good, offence with forgiveness, to live in peace with everyone."
842714635891490817,2017-03-17 12:30:00+00:00,"Fasting means not only abstaining from food, but also from any unhealthy attachment, and especially sin."
842352253386256385,2017-03-16 12:30:02+00:00,"The Church wishes to be close to each person with the love, compassion and consolation that come from Christ."
841989858914590721,2017-03-15 12:30:00+00:00,"The word of God helps us to open our eyes to welcome and love life, especially when it is weak and vulnerable."
841627479206948865,2017-03-14 12:30:02+00:00,Let us pray for one another so that we may open our doors to the weak and poor.
841265088673808386,2017-03-13 12:30:01+00:00,"May the Holy Spirit lead us on a true journey of conversion, so that we can rediscover the gift of God’s word."
840902697289175041,2017-03-12 12:30:00+00:00,"Lent is the favourable season for renewing our encounter with Christ, living in his word, in the sacraments and in our neighbour."
840540310765764608,2017-03-11 12:30:01+00:00,"The road from love to hate is easy. The one from hate to love is more difficult, but brings peace."
840181704056684545,2017-03-10 12:45:02+00:00,"Let us strive to fast during Lent with a smile, rather than a long face."
838396182971973634,2017-03-05 14:30:01+00:00,"I ask, please, for your prayers for me and my collaborators, who until Friday will be on retreat."
838328239034552320,2017-03-05 10:00:02+00:00,"Jesus is the faithful friend who never abandons us. Even when we sin, he patiently awaits our return."
838003603428130816,2017-03-04 12:30:03+00:00,Lent urgently calls us to conversion. We are called to return to God with all our heart.
837641210583928832,2017-03-03 12:30:01+00:00,Fasting is not only about abstaining from food. It also means sharing food with those who are hungry.
837278835875815424,2017-03-02 12:30:05+00:00,"God is always faithful and never stops for a moment loving us, following our steps, and running after us when we have strayed from him."
836916447234441216,2017-03-01 12:30:04+00:00,"Lent is a new beginning, a path leading to the certain goal of Easter, Christ’s victory over death."
836554059880476673,2017-02-28 12:30:04+00:00,Prayer is the key that opens God’s merciful heart.
836191658278535170,2017-02-27 12:30:01+00:00,"When the journey is uncertain and you fall, God, rich in mercy, will extend his hand to pick you up."
835829272518459393,2017-02-26 12:30:02+00:00,"I invite you to persevere in prayer, so that Jesus’ wish may be fulfilled: “that they may all be one”."
835466887865630720,2017-02-25 12:30:02+00:00,"Proclaiming to all the love and tenderness of Jesus, we become apostles of the joy of the Gospel. And joy is contagious!"
835108269416984577,2017-02-24 12:45:01+00:00,The Christian heart is always full of joy. Always. Joy received as a gift and kept in order to be shared with everyone.
834742112126169089,2017-02-23 12:30:02+00:00,"Do not underestimate the value of example, for it is more powerful than a thousand words, a thousand “likes”, retweets or YouTube videos."
834379729373380609,2017-02-22 12:30:04+00:00,"Jesus entrusted to Peter the keys to open the entrance to the kingdom of heaven, and not to close it."
834021103001595904,2017-02-21 12:45:00+00:00,"God knows better than we do about what we need. We must have faith, because his ways are different from ours."
